date,ppo,a2c,td3,sac,ddpg,ppo_lstm,ppo_mamba,buy_hold
2024-10-07,1272598.3947541164,1048159.086173172,1132143.010998482,1253320.657821163,1064046.5280737493,1447874.2625856907,1272146.5151595229,1179812.8986861724
2024-10-08,1259591.223384671,1058637.4223357392,1134867.3246123735,1241761.5573115195,1059975.5027060125,1448891.5848570378,1259207.122276222,1174874.1726691741
2024-10-09,1261631.962505444,1075260.178839798,1151877.9177062456,1248830.5984034385,1073264.100545368,1453974.5743189366,1259650.9103049391,1173582.4873969574
2024-10-11,1286625.5480838702,1082156.0023432923,1163207.4682204667,1272983.3185229148,1080285.8410009954,1471398.5495138676,1283593.2284964675,1175788.3619220275
2024-10-14,1287130.104263039,1105024.488671417,1181488.6190535966,1276922.5296873893,1092712.0028586003,1478554.7340937168,1289289.5654772872,1184885.4503657836
2024-10-15,1298118.5785639042,1117285.9472361756,1202677.0251510087,1290085.254394039,1115955.763875446,1504890.0561876805,1300138.219428932,1200853.9549052734
2024-10-16,1278928.3062587054,1106122.4927378846,1187907.1142318193,1271967.4205641593,1104077.7715735051,1484150.975522092,1286680.2231806868,1189898.9306705017
2024-10-17,1285002.845829581,1101903.4134474946,1180008.658535713,1270583.008157238,1121914.665830097,1484999.3936796696,1299251.9870699996,1199017.0509192962
2024-10-18,1305234.4879611365,1134285.3931781007,1200869.9549148027,1283692.0372423972,1134272.4735769841,1520028.9256945164,1308342.2400893325,1207632.2032382507
2024-10-21,1316704.481533112,1142408.5363799287,1211912.255444283,1297353.4694533194,1139923.336896381,1517030.1538782627,1323040.382615959,1204891.078102829
2024-10-22,1308239.4538680348,1166300.0133410646,1229275.68680262,1293467.269296154,1166711.9029211614,1519425.8438444645,1324330.4697856063,1216561.694578888
2024-10-23,1299915.5944908909,1141707.1456061555,1205440.0915343706,1280990.5025954093,1161598.668324909,1501324.0276613743,1318993.4462527388,1206244.9583213348
2024-10-24,1281216.341334992,1138061.4011279298,1205289.5635878984,1269148.7625555838,1138423.1912283513,1496484.0880213291,1290828.2282771224,1195971.9664180297
2024-10-25,1302990.182992638,1173925.1622286988,1232895.25069117,1289907.462804302,1155296.534528217,1505554.7298956425,1317843.2347888106,1207407.588328125
2024-10-28,1310057.329893547,1149013.004529114,1213001.2594497148,1288137.183484539,1161939.471387348,1495886.8836565525,1326144.385099327,1204668.1015117187
2024-10-29,1283526.8302702275,1120872.5636626435,1191570.5381591264,1268457.6868643607,1147143.9085363958,1476709.3797121556,1297309.2306231612,1189808.4802749176
2024-10-30,1271679.5577910808,1117126.9148513032,1187277.7720916215,1259313.0264983024,1144239.995831928,1471073.3628817112,1295233.3438128585,1185799.924095871
2024-11-01,1268871.304890652,1119598.1430960847,1189092.903347725,1261859.8608984794,1138904.368047199,1469719.731167844,1301061.282365715,1181105.4359633941
2024-11-04,1276081.244054152,1112220.5436240388,1185226.065396065,1272352.8772787894,1150239.7798208806,1492597.6365442784,1307716.0859202498,1192702.6792380828
2024-11-05,1276443.3115890946,1124100.1137267305,1191869.269528145,1272432.8196768607,1163154.7052740667,1503740.7382879765,1307489.31266967,1196807.893650772
2024-11-06,1283592.7619367489,1149153.678994293,1216346.7637526933,1287408.673100933,1168720.1118063543,1517528.8859491856,1324511.9809054488,1201320.7040088195
2024-11-07,1290361.897692095,1176054.662547226,1235679.353939766,1291273.7752394525,1187896.4169973943,1524797.12518411,1331989.110967552,1212939.3806426544
2024-11-08,1281526.9720554394,1172096.7940379337,1236692.322148079,1284234.0945677604,1185572.3184485051,1541136.241873792,1309397.762632286,1210515.0641620178
2024-11-11,1287004.655327122,1160948.6248236848,1231034.1760833208,1291412.3767866937,1175690.096600971,1538031.4402189762,1323941.624086296,1210576.4608962554
2024-11-12,1256075.9249136797,1136347.7584315492,1201290.0602614824,1264687.101388439,1147749.5116629216,1500663.2610273869,1294155.6020259017,1187763.6082828064
2024-11-13,1251966.5189208968,1186650.062270279,1243791.0196807329,1261803.2179274403,1159895.3530478093,1486604.312892011,1291840.1843852156,1191791.3399245758
2024-11-14,1237796.6484579851,1165265.1515628053,1220293.738377327,1243577.4265274848,1137733.8501867864,1479219.3054323704,1269798.0779294127,1176209.9871299285
2024-11-15,1256528.8250468906,1167745.699891205,1214370.5781142656,1259772.7620329703,1111733.874448261,1471876.86629968,1291559.0010470503,1174307.4156634826
2024-11-18,1233107.900631796,1154673.8762408448,1207898.9578444902,1240810.3106741752,1103093.3201574895,1459717.220784238,1255061.5233439559,1164893.5016047973
2024-11-19,1261670.953479731,1175285.1252413942,1224147.6894729082,1271342.7790694083,1101219.335561237,1481031.2809687168,1293297.188211357,1180215.6392009277
2024-11-20,1257083.6074576,1193726.2912265016,1237151.1210067216,1257194.4204230155,1105760.5604910466,1469260.4889669926,1291287.8329333419,1178980.8571193237
2024-11-21,1257756.7071975234,1197635.8575621797,1239584.2013518754,1252444.110108837,1099504.9790625188,1451578.9040899784,1296717.5054263228,1176594.615513565
2024-11-22,1286604.6233405783,1210145.28047287,1240873.5480239335,1270507.2467245902,1112000.0534948919,1470956.971554807,1325489.2920397872,1183377.1944949646
2024-11-25,1273155.1029821497,1210735.6506186677,1246133.9045379106,1267365.6213717307,1115731.207463703,1472714.7589235813,1315910.6698378676,1191833.5156371612
2024-11-26,1265329.7401900466,1201606.0940924836,1234282.8302581254,1258314.1115298118,1106925.4028982732,1452860.578501752,1300982.1682128066,1181695.374058487
2024-11-27,1245141.0313394305,1217079.5654193116,1238469.21263575,1237786.1740813102,1080750.7751745794,1430914.899180463,1277517.2707766646,1167199.4523723144
2024-11-28,1243485.1534669097,1201409.3327437593,1224764.0243499223,1236792.7205653037,1076012.640286884,1427353.5869989903,1275206.0730246657,1160066.3123099823
2024-11-29,1241256.4302110083,1213247.0667983247,1237471.5877654497,1236343.1850638236,1075265.3719687078,1421132.5190401585,1281076.8199977034,1158365.8603751678
2024-12-02,1291131.8153885445,1271476.6145678712,1286117.961109871,1278535.446183666,1085144.4704870794,1462965.3882589848,1335717.1829623336,1184389.066061737
2024-12-03,1302625.453980038,1280830.9258567048,1290646.516247505,1283752.902020916,1089904.9959234807,1475541.2523479664,1341388.0037020796,1192588.4649016876
2024-12-04,1318717.6483416122,1311461.7086821748,1323236.1221129838,1304394.1805872764,1093570.4690832708,1499649.108562116,1367652.131236946,1207020.7132422943
2024-12-05,1317836.0436257613,1285525.9787551118,1306843.7602355424,1302121.039750561,1090714.1092428777,1493621.1323402454,1357897.880712425,1199956.5771224517
2024-12-06,1308944.0075960811,1280451.1419669343,1314142.3695189897,1294892.191045269,1097829.628316364,1485061.6634041837,1349077.6110362166,1199622.802773239
2024-12-09,1322823.9382700084,1295414.280604477,1320485.7382323686,1297494.2591776694,1094403.655660114,1486565.8802828914,1359549.460773384,1199177.1616027374
2024-12-10,1335500.073297623,1278066.7518607331,1308169.9949004594,1302102.1046042289,1089210.1702932927,1473642.1681916555,1367231.8430155867,1194800.0848891754
2024-12-11,1336118.6626961865,1301139.866278763,1322281.6260344926,1301923.5167879905,1087221.340047321,1460194.5128497975,1377194.5533064955,1194452.8411643524
2024-12-12,1352808.7081483158,1284486.765296097,1308454.7039763872,1316491.485513195,1081231.9416937444,1468616.4486693204,1387366.7298640364,1195390.5624969024
2024-12-13,1372895.154083834,1317344.7420645906,1337196.5241668168,1330682.7084441031,1075406.78348299,1472428.0633881008,1413272.1915911788,1197869.2308013458
2024-12-16,1369320.4001806355,1302097.277770157,1325513.9348723833,1323496.4489149894,1059262.589971027,1477105.6421276487,1402822.1887606734,1194570.9779174346
2024-12-17,1379377.3065900025,1304747.1634265138,1331680.5796859208,1340271.936723217,1056093.688764057,1466658.5560002758,1417506.3903750533,1191998.1554706115
2024-12-18,1387163.3366051144,1301436.4370528413,1333669.481686348,1344572.5610709037,1067009.0203604314,1480675.3573952992,1423736.1248263472,1198671.5142257232
2024-12-19,1381352.906029467,1304795.7629347993,1327251.1199920122,1335018.457595333,1054220.4914450261,1463918.602886327,1425307.2496565932,1189830.697293045
2024-12-20,1349199.3927657646,1317091.8947154237,1330823.5779616777,1311204.1363234366,1047072.4861425969,1432015.6261121114,1393301.6576632613,1174752.4328677673
2024-12-23,1375452.9381773495,1334821.6511203004,1353159.792248482,1336014.3648886527,1077130.9744314763,1476883.5664120992,1413872.5161189192,1197194.2001693267
2024-12-24,1368416.9511110843,1328543.6753531648,1349931.0626189653,1332000.8111567344,1085532.321828327,1477268.5178490956,1407736.7522009963,1198811.7930419464
2024-12-25,1370255.5165837826,1332750.316510315,1356391.9177977983,1338970.0683092915,1084138.002812824,1482350.8234731038,1410681.5886000746,1200259.7559859771
2024-12-26,1381575.8518833965,1326008.3770152284,1361158.1353347246,1350744.443955883,1084093.6082205388,1480894.171430715,1418951.025445854,1202717.034445526
2024-12-27,1396005.3859608348,1353220.1999179078,1381072.9412581865,1356373.2358565177,1086750.6610617253,1488492.7933904012,1436696.3499278182,1209009.0334460754
2024-12-30,1385727.2900165883,1330676.0363417815,1369503.856976265,1353844.0114588584,1076080.520856342,1483114.3706361135,1423530.7113875502,1201988.0424888153
2024-12-31,1379196.0082406104,1339610.7989894105,1376588.3889815751,1352077.0181517447,1069692.9976019475,1471714.155187734,1420923.5982607955,1197241.3129603881
2025-01-02,1353265.3072795414,1320910.403733368,1342776.1596267167,1322098.3199152793,1055570.7390493962,1452293.1028767903,1385374.5573996657,1183588.3049876709
2025-01-03,1365140.6674392016,1338831.914116974,1351900.290295357,1317540.4073595847,1066454.3321508977,1451521.0437413533,1381022.6990584487,1181106.3851058502
2025-01-06,1415238.1754602855,1355371.359183426,1368669.7188003007,1361218.2018656577,1085252.5632986638,1499438.8027039845,1432002.9977873915,1205208.2436015625
2025-01-07,1435202.6821735348,1350954.5336085511,1370446.445309395,1391215.9629816855,1092392.9155096624,1516380.1814938863,1472082.3927001113,1212129.5557944793
2025-01-08,1417975.4691343692,1350024.0368605806,1366703.5469939653,1374775.8578028523,1084289.035222492,1494051.2871819814,1455327.0511893386,1204296.3608939666
2025-01-09,1392139.2327980502,1312149.012719269,1332422.1199996416,1356119.5176157798,1056026.821309528,1479991.8901311238,1426538.0897387618,1185622.5593078155
2025-01-10,1403487.0647787915,1289379.1772547914,1315900.8395812456,1371092.5791334952,1049631.1744436834,1477720.2025929769,1447272.387063896,1181730.856163742
2025-01-13,1350522.9267717346,1246699.6437064365,1274691.15454554,1321456.2318835105,1013791.3011526677,1437674.3504754384,1376646.2702006453,1151489.8052260894
2025-01-14,1369583.4914344165,1292747.180459137,1304571.31445002,1333462.7944006766,1027511.243878803,1457308.155653127,1394194.032705223,1169070.0810287017
2025-01-15,1373335.3773639016,1273265.1367312623,1289419.0010650102,1334387.2144865836,1005801.4906210515,1427902.1670132955,1401571.0963191146,1159895.4427154083
2025-01-16,1406126.5362499126,1287748.472300644,1301648.373760933,1366237.2481207694,1024137.7857718084,1467730.4869424184,1438500.6029376143,1178192.5090262908
2025-01-17,1398308.1788260806,1290875.283898468,1311702.225071663,1360701.481700405,1031018.6960348699,1480608.7618810018,1429758.942363655,1180567.6264026184
2025-01-20,1406529.3590414585,1294076.5762034608,1321523.2281234208,1366965.018695339,1040932.2969336126,1484348.8236180623,1441439.7832068556,1184864.9671390075
2025-01-21,1417831.8238077548,1303385.1025057985,1330809.2419173662,1374999.5405554618,1037584.0350546453,1480444.5274335225,1451255.2708376998,1188850.1248996276
2025-01-22,1426992.4193334486,1328337.1803885652,1348194.611080879,1380844.7816252557,1047646.8573126409,1497123.6933060964,1463140.3296488875,1197742.9655234832
2025-02-03,1404644.6427936233,1257980.5690413667,1278469.6333053056,1370043.7358755912,969411.6776556585,1446031.3738786061,1420509.761270439,1161568.1517627258
2025-02-04,1400173.0306713087,1270784.1335631562,1307077.1935622636,1374083.4374861564,948820.706265888,1451029.4908486684,1392282.0029505843,1153197.7342479248
2025-02-05,1438882.890032576,1305109.6988116456,1330167.8447997514,1400090.0116934625,964033.5370001409,1476968.5052090962,1437506.6132067794,1175169.7256629486
2025-02-06,1452154.3191786006,1308570.6604930116,1316308.466465706,1395461.233521923,977885.2285132024,1482989.0688878377,1454021.9599627608,1183939.2713840026
2025-02-07,1457963.2540120606,1327555.119370575,1343402.3092925493,1403014.70905064,988192.2239584539,1498748.9927388509,1464972.0577067488,1190981.5461127777
2025-02-10,1434711.9159636311,1308819.3125945283,1334824.3178985063,1382907.7442355002,979584.8816656682,1487291.18444074,1444310.2916716689,1187841.2022178192
2025-02-11,1453648.8071125338,1332320.1000071715,1353731.5511825029,1395967.9744200553,987277.0514425847,1493470.759496816,1466077.616311943,1195935.8602321167
2025-02-12,1436469.5919023117,1286286.8341304015,1323764.7474715654,1383184.570126995,988379.5511908147,1490357.1993695577,1442441.6308344954,1191577.3863132019
2025-02-13,1456298.2600608123,1286170.4698916627,1325203.3826262895,1395583.7159857596,1007308.0850653264,1491300.5154858907,1468815.2245501631,1203832.9183547515
2025-02-14,1441011.3516114848,1286740.7360831453,1325067.9934966508,1380338.6765684928,1004600.9501776311,1470350.6175729115,1461534.5679148787,1202119.67165065
2025-02-17,1465136.1781044486,1324811.3327265931,1352348.2076003496,1406765.3424563254,1010079.0775122258,1496885.3001118978,1488605.9996794814,1215910.6798388977
2025-02-18,1470394.443043669,1329644.058066483,1356394.3040435258,1405758.1654715384,1005839.5343603704,1510658.5842553456,1489612.1234225386,1218251.909237625
2025-02-19,1469236.0212675442,1280361.0089961244,1333052.711643929,1403064.0638747062,1018320.2718939397,1500177.8260594686,1493566.228319084,1214296.7818019409
2025-02-20,1448546.8021098827,1269605.8282309724,1325726.9593017043,1390577.126843914,1010762.0365042302,1495394.1757508595,1466856.166360771,1210946.080849411
2025-02-21,1456727.847134022,1292219.713399048,1347685.275273079,1403529.3253035392,1026620.1522421453,1517310.7006322225,1476410.376783287,1222762.8138797302
2025-02-24,1464769.9551158126,1269537.1379100038,1330498.8769423906,1411230.1434607352,1019098.246083698,1499122.0914861043,1488172.775560295,1217124.7789065856
2025-02-25,1452162.035500361,1239557.5397101594,1301745.86623835,1400828.5416083182,1002649.1725210759,1474030.0330430348,1475401.4970225447,1205217.0262305755
2025-02-26,1482783.1108832269,1257068.8278723909,1317911.4372527543,1410090.6216292228,1009595.8405508611,1483633.1693841298,1507962.7482318038,1218264.3002593536
2025-02-27,1453943.3519920905,1222367.899373169,1284541.9393050617,1380207.972333416,987345.492970905,1455692.5090657552,1477167.596742546,1200477.7849948425
2025-03-03,1426967.8953741745,1199997.4080840305,1273930.5289580766,1357867.4279799308,975159.3182577703,1433619.273994573,1440958.405134117,1190682.4318397064
2025-03-04,1427369.1644606765,1224188.5083171085,1288183.682469124,1362286.7763190116,971920.1864828679,1415103.1008386167,1444834.2863368148,1183254.6111667175
2025-03-05,1434636.1772260098,1236579.6369353486,1301827.8421142043,1371472.8916449393,987476.5743612859,1438605.0686463865,1452198.7156237715,1192310.4006011505
2025-03-06,1426347.4066779788,1244111.8873454286,1308401.1618697587,1363070.0805239524,985021.8578695867,1422897.1467332395,1439238.20521537,1190606.327189209
2025-03-07,1397844.3658313602,1200482.311066742,1277691.818760628,1347275.911344036,971696.0369848821,1412918.5900811704,1408861.50016967,1174605.9187610168
2025-03-10,1363908.8496605095,1187316.4785605622,1270688.652966255,1318512.9797606317,981244.231290302,1410454.8292169126,1369737.2891711348,1171896.1231086273
2025-03-11,1348401.9740246928,1162453.51251709,1254872.033238167,1306987.003758892,964517.7187933538,1385817.9007691892,1352287.3521937483,1157376.6526057739
2025-03-12,1369178.690082804,1168835.878041382,1260544.9101302568,1318289.019193157,985625.5274328801,1379837.5816659483,1375583.074300682,1164322.6754939575
2025-03-13,1350268.675890385,1174969.3708716584,1253937.1400344316,1291017.3347372855,973127.9814047429,1359029.9309091123,1361183.4244593733,1152791.5735194702
2025-03-14,1355455.6244455664,1161728.3021746827,1245384.6435286943,1295122.2777457084,969810.9827169988,1360863.268273309,1368435.3109759444,1155131.1337573547
2025-03-17,1371760.876383593,1182396.9730139924,1253195.4401366657,1307174.5958647574,980214.0296835515,1374727.5004357847,1389271.601430809,1163564.0875937957
2025-03-18,1406440.5911332248,1202470.5271388246,1276394.4650771562,1336902.551881298,992762.6908392522,1394591.415905908,1429674.0384272689,1178940.3247363586
2025-03-19,1384730.2950607855,1168796.3427039338,1248890.7187774123,1322467.897830471,970726.7139715764,1367801.8729409727,1405400.7508734816,1160985.854550125
2025-03-20,1399160.0452617134,1174232.6856089784,1262654.329533333,1346288.8597655145,985673.1611837957,1398489.1036920103,1422686.1419314498,1173550.1679713745
2025-03-21,1398142.5240545466,1193886.3780814365,1278433.300625557,1339588.4807276572,983034.6209692571,1385022.0182084593,1419023.6788024062,1170044.9688193817
2025-03-24,1397746.1428539737,1166909.4619418336,1257359.7996108476,1334751.1851172294,966356.6967291448,1375639.7448167356,1421367.8206118697,1163649.0885112304
2025-03-25,1421843.8199190658,1184377.1500483705,1271915.4563491289,1359728.4945425834,965375.738522968,1390362.7760972532,1448657.2645320052,1168178.6666934509
2025-03-26,1417812.7082492032,1183084.4360800935,1271079.210453743,1355980.991328701,974762.1366095159,1390062.0567178281,1443465.9296836013,1172629.3220698852
2025-03-27,1396918.3580175766,1156092.001258011,1240239.956326241,1330118.1799959985,960773.6338629338,1364085.0728082212,1410382.8169936293,1159058.0768859405
2025-03-28,1372275.4018864806,1119392.4953089906,1216121.108967537,1315092.9932722892,932790.2788519475,1351753.4280099424,1384415.8197077864,1138915.563162567
2025-03-31,1304889.4697019446,1061978.736868973,1156481.209370369,1261130.4462447013,887086.953656635,1295959.4874300358,1313747.5618418807,1096235.4962985534
2025-04-01,1345020.0222787804,1085946.8106242372,1180271.038540596,1304418.1794333304,917044.3360647771,1332275.056996778,1361581.483522331,1120040.088989975
2025-04-02,1336058.0289190717,1086294.0445738984,1181784.871670479,1297531.4906077231,915806.7301077459,1329000.9189198124,1340394.2767180556,1120681.6223075408
2025-04-07,1204578.5971079145,979074.9492884828,1065342.4463622514,1174071.7695431556,826225.0245260808,1197677.631031629,1208783.7625054473,1015279.5803134461
2025-04-08,1157591.6869953854,904488.1787310792,998561.67974543,1125365.38818787,780584.8933081243,1141985.0429396336,1162005.4686135405,978268.2643420716
2025-04-09,1072967.852081488,826516.1204787446,935102.898922676,1066737.1708340491,724448.1263861272,1076775.5511545422,1079194.7796753997,915197.3221423646
2025-04-10,1176269.443394221,907773.1642085268,1023842.2485167924,1165171.4689221228,790320.5171103093,1178393.0477170118,1184867.365960037,994753.8157756348
2025-04-11,1239780.3405355494,950181.4345732882,1079782.857632393,1220131.144483074,836200.8491110418,1220070.2077643026,1265483.991952812,1025961.9548614045
2025-04-14,1264010.348449198,977740.497635956,1090791.346859688,1224894.6198534812,856155.5082525823,1217975.9969476522,1288802.6282233351,1038053.4157874604
2025-04-15,1282337.3716666186,1010606.0237227632,1111068.511563057,1230430.088995441,862955.6082892034,1240568.3564042447,1303737.8716458434,1056422.4678180236
2025-04-16,1252716.1980921996,974582.5930129244,1088195.7306563798,1210790.279201969,850777.3042654607,1213582.1779990857,1269379.2216920012,1038441.6680915375
2025-04-17,1241397.0109374137,972277.513562317,1091484.481358284,1201756.2534975852,847582.589757404,1200982.4214508832,1252550.707736885,1028699.4962832947
2025-04-18,1252529.297030748,974441.235758896,1090565.200047249,1210557.778027996,850459.6589178655,1203531.04519131,1270042.5060938948,1030532.1918361207
2025-04-21,1232476.1741540043,950033.3780432892,1078965.5329177324,1195393.7968630637,840315.5322088811,1185506.4830608666,1252614.228778755,1020154.3543651124
2025-04-22,1201117.2553482605,918797.2765380098,1050262.2656295244,1169539.764776691,829331.2407202336,1163726.5329470304,1221370.2262829894,1005299.5336043854
2025-04-23,1256274.6111123108,959813.7968341066,1096236.7440917436,1223293.2960238303,872652.5439581487,1227557.0436432813,1282320.0237349623,1040892.8326156159
2025-04-24,1231978.2091019691,963655.179900284,1087132.2629821245,1201549.098635181,855364.8166555974,1218441.117008264,1255636.1216076964,1028996.5264689942
2025-04-25,1287481.28309287,1014730.2587939454,1131636.0725448076,1240486.6877846564,871935.9210791204,1258447.171423799,1314767.3884266966,1055510.8323714752
2025-04-28,1274828.8046312495,1021709.5102454376,1140307.7678573076,1232604.5588068808,895944.5293783757,1267244.45614018,1298232.3250159377,1061674.1879603881
2025-04-29,1295752.4600135435,1073646.7092238618,1167333.9868819658,1242453.6016220893,894520.9741873357,1274467.2622512258,1315697.8114651793,1072476.4407470245
2025-04-30,1286038.6525448554,1073596.6418811036,1165712.0889556352,1239948.8319468345,881480.3691458318,1274370.9486862232,1296065.8050192946,1074287.5533568878
2025-05-02,1303734.354174353,1108832.989129181,1184738.01392054,1230595.6298823203,916802.3181204412,1323882.9678019993,1311760.8870810622,1095553.0534541626
2025-05-05,1298795.0709214194,1085653.2944327546,1167989.4675033037,1216465.4366974677,917558.5888952825,1310103.1107466805,1310019.0506238097,1083177.5932128448
2025-05-06,1297809.178863085,1118112.7909861756,1194734.51417231,1206702.515641674,928639.9133963201,1304113.2186976005,1304018.7352389449,1091828.3766448516
2025-05-07,1287857.750361588,1109877.538138504,1192341.7452132646,1206087.179698452,931156.5670218084,1310060.083248565,1291579.466567909,1089910.077933075
2025-05-08,1323110.693270718,1126388.8854476167,1205425.010929817,1215292.7790751304,932545.491345844,1305549.6958143818,1328213.460849678,1097375.0163562316
2025-05-09,1350292.0812620071,1149052.552844162,1224737.229595894,1239431.82059811,944593.5458426091,1334618.416912328,1357750.1045874709,1111241.8465812225
2025-05-12,1353961.936873118,1166935.5848418428,1234260.667347664,1241336.1321778144,952210.6071142766,1344818.1186030018,1357131.0153569335,1121861.1540000457
2025-05-13,1366993.06533511,1178182.4498892976,1249616.7135970537,1262253.4354204978,950573.647382221,1355532.4635584462,1379940.8414725417,1127799.8991458435
2025-05-14,1388330.304443869,1229385.0053797914,1290055.068455452,1275626.8203072394,977905.0199560735,1387608.6554758656,1395635.7547215575,1147721.8163115997
2025-05-15,1392134.8859437546,1237876.8009806825,1295515.5677688066,1279580.4852423514,977431.3160299871,1386626.217474233,1400790.3958567732,1151992.3666064758
2025-05-16,1394397.7596397956,1234510.1621829225,1288927.1966369096,1282025.37119244,976647.6055044744,1395136.7373855165,1398393.2306594008,1157367.5280311126
2025-05-19,1357104.5842670158,1210893.1844340516,1269248.933377022,1249546.2145933951,960335.5988516423,1379220.8436194488,1353506.7743052596,1138554.9485557098
2025-05-20,1361806.236026213,1214582.300891037,1274303.847500557,1253634.0882630197,962031.9854406926,1377268.792722421,1361710.7244671935,1143670.3710162658
2025-05-21,1404336.9504544109,1254201.7327033237,1304973.130360359,1273339.6353278006,981146.3337683294,1388458.2290752728,1400275.857126152,1162287.7899310607
2025-05-22,1394049.0694949687,1263281.7150145725,1309192.8070800249,1265534.0372910346,970795.2458014104,1379587.9272412045,1385921.6458043212,1157588.717409851
2025-05-23,1386012.613370123,1245433.8544322206,1286444.4444472734,1260138.0804037894,966169.5049490544,1376773.8147314542,1378301.6535700911,1154256.210768463
2025-05-26,1367420.9256760047,1241236.264004822,1293720.7273757402,1249638.798062786,961756.7148260686,1371813.1600195135,1360174.243818199,1147680.1267688293
2025-05-27,1362807.0280308288,1234270.12705719,1281152.0074355546,1238494.5549368705,966754.2451529119,1353713.5692743638,1355623.696012413,1137577.5108020324
2025-05-28,1375624.505988497,1249830.2015315248,1305520.8509108964,1247599.9399924125,973074.101300678,1361021.80279145,1363352.145215904,1144591.3829829711
2025-05-29,1383534.8110770972,1254559.7647429658,1308899.0071685258,1242659.8685240592,970171.8989080999,1361930.485369712,1362608.9676150435,1142692.7460219879
2025-06-02,1379386.4788200895,1230427.1950980378,1282026.8782164997,1230469.8370499455,955286.832562885,1340058.5360626443,1359427.5697659606,1133711.2905375976
2025-06-03,1402593.0221366235,1239081.403449173,1298041.6740615312,1245406.6796374167,971049.5202917669,1353349.6147338136,1383210.9334105605,1149160.080691101
2025-06-04,1411850.6726066135,1256560.700219269,1310387.0335051958,1260155.9636673774,984834.1022848699,1386201.5217715944,1390278.8937481993,1162554.9215953369
2025-06-05,1403884.1663656572,1258265.1519423677,1315001.048535103,1250919.0664543952,995767.2883734319,1392126.6572257723,1376246.4937085265,1162766.6145389099
2025-06-06,1414274.8731959108,1248122.710356827,1302387.764904732,1263738.971753582,987975.9150366399,1392351.9997121538,1397395.6468714827,1165113.5410506744
2025-06-09,1438780.6005625012,1264681.558117981,1318475.508465523,1273118.0516333426,986291.0245718572,1401361.9257833208,1415532.8609866255,1175111.633972885
2025-06-10,1497324.3947152037,1323484.67809021,1361519.351231331,1300304.5673661078,1008671.6035894963,1434047.0227405275,1476472.780848419,1193417.0864875335
2025-06-11,1485280.7056438555,1352735.592108841,1382783.0742080156,1307388.8667044486,1010826.1053137395,1460475.845312282,1467884.2124613875,1203017.7003963012
2025-06-12,1462596.8989154352,1339284.8954096986,1374277.9339415971,1289098.2447714652,1012226.5901922795,1453152.1419564928,1442635.417947685,1198682.4609191436
2025-06-13,1452618.6604700368,1338154.7986403657,1373125.4179427568,1270330.3814692344,1008953.3020834539,1442815.889747783,1421362.497390663,1195861.875727417
2025-06-16,1467522.654886331,1325876.9005500032,1365446.9789855424,1274460.9833998526,1011318.042165241,1439887.0625955309,1437156.5393504256,1199285.0445563812
2025-06-17,1459477.891764255,1280954.7962809757,1341670.304180855,1289700.9997668113,1001469.8301291082,1457386.0029622759,1441578.812976753,1195179.2426917572
2025-06-18,1448615.8426033205,1265811.6172400666,1327374.428951973,1296254.3671965443,1005735.0073904607,1466335.3417550768,1436933.4324206465,1198586.669522049
2025-06-19,1431968.8428545564,1243048.311226959,1312878.551457161,1283092.3387541615,996078.4805044744,1449031.0678636278,1424166.8846720809,1188039.2168872375
2025-06-20,1418930.1015028146,1235616.9880362705,1306513.6423156206,1276422.2903666345,992489.346776447,1454253.0986348833,1409295.5140303725,1181378.929589035
2025-06-23,1418255.423679847,1243876.8311263276,1307915.6113173906,1268029.6360125388,1008928.2891211126,1432365.8303186144,1416319.3460463637,1181184.3948695678
2025-06-24,1449939.984937095,1263407.764557953,1326834.451283211,1293651.795694813,1035645.7106070134,1489973.8219138826,1447056.4801663512,1205326.3545691986
2025-06-25,1461311.023529159,1285898.4355860902,1349268.9099166335,1312018.6370911445,1045974.4903387639,1492217.8487636293,1470129.5059575194,1213662.222859146
2025-06-26,1459965.9226581797,1284524.1556006623,1347978.7921569292,1318424.411346897,1041970.043248615,1501508.7225562776,1483926.5066956633,1218857.0094554443
2025-06-27,1466974.698202995,1271779.4538813783,1339661.111096138,1321562.902738079,1037128.6244787786,1505585.5639821733,1483975.8726519698,1223546.0709273834
2025-06-30,1459572.133229215,1269594.5938025666,1339286.5770308916,1308630.606044277,1032909.6199469182,1494574.9224836077,1475335.0896491164,1218901.4062297363
2025-07-01,1484427.343300588,1307373.427291031,1362841.7080581132,1319763.936915859,1052721.8457617376,1518441.2161686413,1494948.488330757,1230832.8352191467
2025-07-02,1497210.0903588957,1312617.349543686,1378100.6224715654,1333837.727694973,1057550.0190100286,1526573.158251529,1509496.336719429,1236738.2010867614
2025-07-03,1512937.2176162084,1330066.6455088807,1385517.7516677324,1332027.9654640998,1080706.2551169011,1520705.763420564,1524390.9356526488,1246381.9038741607
2025-07-04,1509682.2969770902,1310666.294282074,1380336.2769820634,1334848.0612654532,1079117.3741659734,1511241.8945200664,1534676.5846881026,1239065.432631256
2025-07-07,1487182.6842406858,1276383.6753722385,1349067.9626128618,1321767.029737934,1067392.7373480413,1509024.8237378285,1513872.086142456,1229968.8467052002
2025-07-08,1509048.9073270382,1299403.1232348634,1356858.029911751,1312403.82589291,1062848.1088537786,1506780.2883626798,1529997.6093215102,1231865.0871989746
